epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769028080.991075,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.050000
1769028080.991075,0,0.000000,0.000000,0.000000,-0.020000,19.750000,0.000000,0.000000,-0.200000,8.000000,163.050000
1769028081.007048,0,0.000000,0.000000,0.000000,-0.010000,19.470000,0.000000,0.000000,-0.200000,8.000000,163.070000
1769028081.007048,0,0.000000,0.000000,0.000000,-0.050000,19.420000,0.000000,0.000000,-0.200000,8.000000,163.080000
1769028081.039015,0,0.000000,0.000000,0.000000,0.020000,19.420000,0.000000,0.000000,-0.200000,8.000000,163.100000
1769028081.039015,0,0.000000,0.000000,0.000000,-0.030000,19.700000,0.000000,0.000000,-0.200000,8.000000,163.110000
1769028081.070983,0,0.000000,0.000000,0.000000,-0.010000,19.630000,0.000000,0.000000,-0.200000,8.000000,163.130000
1769028081.086636,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.140000
1769028081.086636,0,0.000000,0.000000,0.000000,0.020000,19.630000,0.000000,0.000000,-0.200000,8.000000,163.160000
1769028081.118406,0,0.000000,0.000000,0.000000,0.030000,19.700000,0.000000,0.000000,-0.200000,8.000000,163.170000
1769028081.118406,0,0.000000,0.000000,0.000000,-0.010000,19.800000,0.000000,0.000000,-0.200000,8.000000,163.190000
1769028081.134545,0,0.000000,0.000000,0.000000,0.070000,19.470000,0.000000,0.000000,-0.200000,8.000000,163.210000
1769028081.166254,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.220000
1769028081.166254,0,0.000000,0.000000,0.000000,-0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.240000
1769028081.181962,0,0.000000,0.000000,0.000000,-0.030000,19.700000,0.000000,0.000000,-0.200000,8.000000,163.250000
1769028081.181962,0,0.000000,0.000000,0.000000,0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.270000
1769028081.213515,0,0.000000,0.000000,0.000000,-0.070000,19.700000,0.000000,0.000000,-0.200000,8.000000,163.280000
1769028081.229404,0,0.000000,0.000000,0.000000,0.000000,19.750000,0.000000,0.000000,-0.200000,8.000000,163.300000
1769028081.229404,0,0.000000,0.000000,0.000000,0.030000,19.370000,0.000000,0.000000,-0.200000,8.000000,163.320000
1769028081.261484,0,0.000000,0.000000,0.000000,0.070000,19.420000,0.000000,0.000000,-0.200000,8.000000,163.330000
1769028081.293352,0,0.000000,0.000000,0.000000,0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.350000
1769028081.293352,0,0.000000,0.000000,0.000000,0.030000,19.860000,0.000000,0.000000,-0.200000,8.000000,163.360000
1769028081.309079,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,163.380000
1769028081.309079,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.380000
1769028081.347987,0,0.000000,0.000000,0.000000,-0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,163.410000
1769028081.347987,0,0.000000,0.000000,0.000000,-0.030000,19.470000,0.000000,0.000000,-0.200000,8.000000,163.420000
1769028081.373769,0,0.000000,0.000000,0.000000,0.010000,19.750000,0.000000,0.000000,-0.200000,8.000000,163.440000
1769028081.374828,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,163.460000
1769028081.406872,0,0.000000,0.000000,0.000000,-0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,163.470000
1769028081.420001,0,0.000000,0.000000,0.000000,0.070000,19.420000,0.000000,0.000000,-0.200000,8.000000,163.490000
1769028081.420001,0,0.000000,0.000000,0.000000,0.020000,19.470000,0.000000,0.000000,-0.200000,8.000000,163.500000
1769028081.420001,0,0.000000,0.000000,0.000000,0.010000,19.960000,0.000000,0.000000,-0.200000,8.000000,163.520000
1769028081.467563,0,0.000000,0.000000,0.000000,0.000000,19.420000,0.000000,0.000000,-0.200000,8.000000,163.520000
1769028081.467563,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.550000
1769028081.467563,0,0.000000,0.000000,0.000000,-0.120000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.550000
1769028081.483329,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,163.580000
1769028081.515136,0,0.000000,0.000000,0.000000,0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.580000
1769028081.547168,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,163.610000
1769028081.547168,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.610000
1769028081.562893,0,0.000000,0.000000,0.000000,0.020000,19.700000,0.000000,0.000000,-0.200000,8.000000,163.630000
1769028081.562893,0,0.000000,0.000000,0.000000,0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.640000
1769028081.594717,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.660000
1769028081.594717,0,0.000000,0.000000,0.000000,0.090000,19.700000,0.000000,0.000000,-0.200000,8.000000,163.670000
1769028081.642570,0,0.000000,0.000000,0.000000,0.030000,19.370000,0.000000,0.000000,-0.200000,8.000000,163.690000
1769028081.642570,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.710000
1769028081.642570,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.720000
1769028081.642570,0,0.000000,0.000000,0.000000,0.050000,19.800000,0.000000,0.000000,-0.200000,8.000000,163.740000
1769028081.674292,0,0.000000,0.000000,0.000000,0.100000,19.630000,0.000000,0.000000,-0.200000,8.000000,163.750000
1769028081.707077,0,0.000000,0.000000,0.000000,-0.050000,19.750000,0.000000,0.000000,-0.200000,8.000000,163.770000
1769028081.721783,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.780000
1769028081.721783,0,0.000000,0.000000,0.000000,-0.020000,19.700000,0.000000,0.000000,-0.200000,8.000000,163.800000
1769028081.753362,0,0.000000,0.000000,0.000000,-0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,163.820000
1769028081.753362,0,0.000000,0.000000,0.000000,0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.830000
1769028081.784978,0,0.000000,0.000000,0.000000,-0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.830000
1769028081.784978,0,0.000000,0.000000,0.000000,-0.010000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.860000
1769028081.807218,0,0.000000,0.000000,0.000000,0.050000,19.700000,0.000000,0.000000,-0.200000,8.000000,163.880000
1769028081.832690,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.880000
1769028081.832690,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,163.910000
1769028081.832690,0,0.000000,0.000000,0.000000,0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.910000
1769028081.863945,0,0.000000,0.000000,0.000000,0.070000,19.590000,0.000000,0.000000,-0.200000,8.000000,163.940000
1769028081.879782,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,163.940000
1769028081.879782,0,0.000000,0.000000,0.000000,0.010000,19.750000,0.000000,0.000000,-0.200000,8.000000,163.970000
1769028081.911169,0,0.000000,0.000000,0.000000,0.010000,19.700000,0.000000,0.000000,-0.200000,8.000000,163.970000
1769028081.911169,0,0.000000,0.000000,0.000000,0.030000,19.630000,0.000000,0.000000,-0.200000,8.000000,164.000000
1769028081.942905,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.000000
1769028081.942905,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,164.020000
1769028081.958597,0,0.000000,0.000000,0.000000,-0.030000,19.630000,0.000000,0.000000,-0.200000,8.000000,164.030000
1769028081.990644,0,0.000000,0.000000,0.000000,0.090000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.050000
1769028082.006957,0,0.000000,0.000000,0.000000,-0.020000,19.470000,0.000000,0.000000,-0.200000,8.000000,164.070000
1769028082.006957,0,0.000000,0.000000,0.000000,0.010000,19.700000,0.000000,0.000000,-0.200000,8.000000,164.080000
1769028082.038158,0,0.000000,0.000000,0.000000,0.000000,19.750000,0.000000,0.000000,-0.200000,8.000000,164.100000
1769028082.038158,0,0.000000,0.000000,0.000000,-0.050000,19.750000,0.000000,0.000000,-0.200000,8.000000,164.110000
1769028082.054043,0,0.000000,0.000000,0.000000,0.050000,19.470000,0.000000,0.000000,-0.200000,8.000000,164.130000
1769028082.054043,0,0.000000,0.000000,0.000000,0.000000,19.750000,0.000000,0.000000,-0.200000,8.000000,164.140000
1769028082.085780,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,164.160000
1769028082.117161,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,164.170000
1769028082.117161,0,0.000000,0.000000,0.000000,0.030000,19.530000,0.000000,0.000000,-0.200000,8.000000,164.190000
1769028082.133198,0,0.000000,0.000000,0.000000,-0.020000,19.920000,0.000000,0.000000,-0.200000,8.000000,164.210000
1769028082.164762,0,0.000000,0.000000,0.000000,-0.030000,19.800000,0.000000,0.000000,-0.200000,8.000000,164.220000
1769028082.164762,0,0.000000,0.000000,0.000000,0.050000,19.200000,0.000000,0.000000,-0.200000,8.000000,164.240000
1769028082.180563,0,0.000000,0.000000,0.000000,-0.100000,19.420000,0.000000,0.000000,-0.200000,8.000000,164.250000
1769028082.180563,0,0.000000,0.000000,0.000000,0.020000,19.470000,0.000000,0.000000,-0.200000,8.000000,164.270000
1769028082.212224,0,0.000000,0.000000,0.000000,0.070000,19.530000,0.000000,0.000000,-0.200000,8.000000,164.280000
1769028082.243808,0,0.000000,0.000000,0.000000,0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.300000
1769028082.243808,0,0.000000,0.000000,0.000000,0.110000,19.530000,0.000000,0.000000,-0.200000,8.000000,164.320000
1769028082.259453,0,0.000000,0.000000,0.000000,0.030000,19.300000,0.000000,0.000000,-0.200000,8.000000,164.330000
1769028082.259453,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.350000
1769028082.291185,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.360000
1769028082.291185,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.380000
1769028082.325807,0,0.000000,0.000000,0.000000,0.010000,19.700000,0.000000,0.000000,-0.200000,8.000000,164.380000
1769028082.325807,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,164.410000
1769028082.355122,0,0.000000,0.000000,0.000000,0.000000,19.420000,0.000000,0.000000,-0.200000,8.000000,164.410000
1769028082.371167,0,0.000000,0.000000,0.000000,0.020000,19.630000,0.000000,0.000000,-0.200000,8.000000,164.440000
1769028082.371167,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.440000
1769028082.407535,0,0.000000,0.000000,0.000000,0.050000,19.800000,0.000000,0.000000,-0.200000,8.000000,164.470000
1769028082.407535,0,0.000000,0.000000,0.000000,-0.020000,19.470000,0.000000,0.000000,-0.200000,8.000000,164.470000
1769028082.434683,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.500000
1769028082.434683,0,0.000000,0.000000,0.000000,0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.500000
1769028082.450360,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,164.520000
1769028082.481816,0,0.000000,0.000000,0.000000,-0.090000,19.700000,0.000000,0.000000,-0.200000,8.000000,164.550000
1769028082.481816,0,0.000000,0.000000,0.000000,-0.090000,19.470000,0.000000,0.000000,-0.200000,8.000000,164.550000
1769028082.513131,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,164.580000
1769028082.528981,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.580000
1769028082.528981,0,0.000000,0.000000,0.000000,0.000000,19.420000,0.000000,0.000000,-0.200000,8.000000,164.610000
1769028082.560412,0,0.000000,0.000000,0.000000,0.000000,19.800000,0.000000,0.000000,-0.200000,8.000000,164.610000
1769028082.560412,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.630000
1769028082.591847,0,0.000000,0.000000,0.000000,-0.070000,19.420000,0.000000,0.000000,-0.200000,8.000000,164.640000
1769028082.591847,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.660000
1769028082.623607,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.670000
1769028082.623607,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,164.690000
1769028082.623607,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.710000
1769028082.655200,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,164.720000
1769028082.655200,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.740000
1769028082.686801,0,0.000000,0.000000,0.000000,-0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.750000
1769028082.686801,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,164.770000
1769028082.718176,0,0.000000,0.000000,0.000000,0.030000,19.750000,0.000000,0.000000,-0.200000,8.000000,164.770000
1769028082.718176,0,0.000000,0.000000,0.000000,0.100000,19.750000,0.000000,0.000000,-0.200000,8.000000,164.800000
1769028082.749593,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.800000
1769028082.780929,0,0.000000,0.000000,0.000000,-0.010000,19.630000,0.000000,0.000000,-0.200000,8.000000,164.830000
1769028082.780929,0,0.000000,0.000000,0.000000,-0.090000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.850000
1769028082.780929,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,164.860000
1769028082.807668,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,164.880000
1769028082.807668,0,0.000000,0.000000,0.000000,0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,164.880000
1769028082.828449,0,0.000000,0.000000,0.000000,0.010000,19.530000,0.000000,0.000000,-0.200000,8.000000,164.890000
1769028082.862205,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.910000
1769028082.862709,0,0.000000,0.000000,0.000000,0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,164.940000
1769028082.886199,0,0.000000,0.000000,0.000000,-0.090000,19.750000,0.000000,0.000000,-0.200000,8.000000,164.940000
1769028082.886199,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,164.970000
1769028082.907947,0,0.000000,0.000000,0.000000,-0.010000,19.700000,0.000000,0.000000,-0.200000,8.000000,164.970000
1769028082.907947,0,0.000000,0.000000,0.000000,-0.020000,19.630000,0.000000,0.000000,-0.200000,8.000000,165.000000
1769028082.938816,0,0.000000,0.000000,0.000000,0.100000,19.470000,0.000000,0.000000,-0.200000,8.000000,165.000000
1769028082.954844,0,0.000000,0.000000,0.000000,0.070000,19.630000,0.000000,0.000000,-0.200000,8.000000,165.020000
1769028082.954844,0,0.000000,0.000000,0.000000,0.050000,19.470000,0.000000,0.000000,-0.200000,8.000000,165.030000
1769028082.986432,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.050000
1769028082.986432,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.070000
1769028083.018211,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,165.080000
1769028083.018211,0,0.000000,0.000000,0.000000,0.010000,19.470000,0.000000,0.000000,-0.200000,8.000000,165.100000
1769028083.054433,0,0.000000,0.000000,0.000000,0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.110000
1769028083.054433,0,0.000000,0.000000,0.000000,0.070000,19.750000,0.000000,0.000000,-0.200000,8.000000,165.130000
1769028083.094383,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.140000
1769028083.115113,0,0.000000,0.000000,0.000000,0.010000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.160000
1769028083.115113,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.170000
1769028083.128726,0,0.000000,0.000000,0.000000,-0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,165.190000
1769028083.144837,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.210000
1769028083.144837,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.220000
1769028083.144837,0,0.000000,0.000000,0.000000,0.070000,19.630000,0.000000,0.000000,-0.200000,8.000000,165.240000
1769028083.185947,0,0.000000,0.000000,0.000000,0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,165.250000
1769028083.207947,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,165.270000
1769028083.207947,0,0.000000,0.000000,0.000000,0.090000,19.800000,0.000000,0.000000,-0.200000,8.000000,165.280000
1769028083.239708,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,165.300000
1769028083.239708,0,0.000000,0.000000,0.000000,0.010000,19.260000,0.000000,0.000000,-0.200000,8.000000,165.320000
1769028083.278862,0,0.000000,0.000000,0.000000,0.070000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.330000
1769028083.308380,0,0.000000,0.000000,0.000000,0.070000,19.590000,0.000000,0.000000,-0.200000,8.000000,165.350000
1769028083.308380,0,0.000000,0.000000,0.000000,0.070000,19.370000,0.000000,0.000000,-0.200000,8.000000,165.360000
1769028083.350744,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,165.380000
1769028083.350744,0,0.000000,0.000000,0.000000,0.010000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.380000
1769028083.350744,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.410000
1769028083.381993,0,0.000000,0.000000,0.000000,0.070000,19.800000,0.000000,0.000000,-0.200000,8.000000,165.410000
1769028083.381993,0,0.000000,0.000000,0.000000,0.050000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.440000
1769028083.381993,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.440000
1769028083.413404,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.470000
1769028083.413404,0,0.000000,0.000000,0.000000,0.030000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.490000
1769028083.447115,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,165.500000
1769028083.447115,0,0.000000,0.000000,0.000000,0.030000,19.630000,0.000000,0.000000,-0.200000,8.000000,165.500000
1769028083.447115,0,0.000000,0.000000,0.000000,0.010000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.520000
1769028083.476820,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,165.530000
1769028083.476820,0,0.000000,0.000000,0.000000,0.030000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.550000
1769028083.508404,0,0.000000,0.000000,0.000000,0.000000,19.370000,0.000000,0.000000,-0.200000,8.000000,165.570000
1769028083.508404,0,0.000000,0.000000,0.000000,0.010000,19.800000,0.000000,0.000000,-0.200000,8.000000,165.580000
1769028083.539979,0,0.000000,0.000000,0.000000,0.090000,19.470000,0.000000,0.000000,-0.200000,8.000000,165.600000
1769028083.539979,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.610000
1769028083.584815,0,0.000000,0.000000,0.000000,0.000000,19.750000,0.000000,0.000000,-0.200000,8.000000,165.630000
1769028083.586819,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,165.640000
1769028083.587823,0,0.000000,0.000000,0.000000,0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,165.660000
1769028083.608578,0,0.000000,0.000000,0.000000,0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.670000
1769028083.641255,0,0.000000,0.000000,0.000000,0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,165.690000
1769028083.641255,0,0.000000,0.000000,0.000000,0.000000,19.750000,0.000000,0.000000,-0.200000,8.000000,165.710000
1769028083.643259,0,0.000000,0.000000,0.000000,0.070000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.720000
1769028083.666806,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,165.740000
1769028083.666806,0,0.000000,0.000000,0.000000,0.070000,19.370000,0.000000,0.000000,-0.200000,8.000000,165.750000
1769028083.708433,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.770000
1769028083.708433,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,165.770000
1769028083.729738,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.800000
1769028083.764912,0,0.000000,0.000000,0.000000,0.010000,19.470000,0.000000,0.000000,-0.200000,8.000000,165.800000
1769028083.764912,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.830000
1769028083.764912,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,-0.200000,8.000000,165.830000
1769028083.794700,0,0.000000,0.000000,0.000000,0.050000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.860000
1769028083.794700,0,0.000000,0.000000,0.000000,0.070000,19.630000,0.000000,0.000000,-0.200000,8.000000,165.860000
1769028083.824279,0,0.000000,0.000000,0.000000,0.110000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.880000
1769028083.851592,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,165.890000
1769028083.853597,0,0.000000,0.000000,0.000000,0.050000,19.750000,0.000000,0.000000,-0.200000,8.000000,165.910000
1769028083.853597,0,0.000000,0.000000,0.000000,0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,165.920000
1769028083.883233,0,0.000000,0.000000,0.000000,0.010000,19.630000,0.000000,0.000000,-0.200000,8.000000,165.940000
1769028083.908732,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,165.960000
1769028083.908732,0,0.000000,0.000000,0.000000,0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,165.970000
1769028083.908732,0,0.000000,0.000000,0.000000,0.000000,19.420000,0.000000,0.000000,-0.200000,8.000000,165.990000
1769028083.934835,0,0.000000,0.000000,0.000000,0.030000,19.590000,0.000000,0.000000,-0.200000,8.000000,166.000000
1769028083.966952,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,166.020000
1769028083.966952,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,-0.200000,8.000000,166.030000
1769028083.998537,0,0.000000,0.000000,0.000000,0.000000,19.860000,0.000000,0.000000,-0.200000,8.000000,166.050000
1769028083.998537,0,0.000000,0.000000,0.000000,0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,166.070000
1769028084.014284,0,0.000000,0.000000,0.000000,0.030000,19.630000,0.000000,0.000000,-0.200000,8.000000,166.080000
1769028084.045799,0,0.000000,0.000000,0.000000,0.030000,19.470000,0.000000,0.000000,-0.200000,8.000000,166.100000
1769028084.045799,0,0.000000,0.000000,0.000000,0.050000,19.630000,0.000000,0.000000,-0.200000,8.000000,166.110000
1769028084.045799,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,166.130000
1769028084.077330,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,166.140000
1769028084.110721,0,0.000000,0.000000,0.000000,0.050000,19.530000,0.000000,0.000000,-0.200000,8.000000,166.160000
1769028084.112725,0,0.000000,0.000000,0.000000,0.020000,19.590000,0.000000,0.000000,-0.200000,8.000000,166.170000
1769028084.132520,0,0.000000,0.000000,0.000000,0.050000,19.590000,0.000000,0.000000,-0.200000,8.000000,166.190000
1769028084.132520,0,0.000000,0.000000,0.000000,-0.070000,19.630000,0.000000,0.000000,-0.200000,8.000000,166.210000
1769028084.156421,0,0.000000,0.000000,0.000000,-0.020000,19.800000,0.000000,0.000000,-0.200000,8.000000,166.220000
1769028084.156421,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,166.240000
1769028084.187891,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,-0.200000,8.000000,166.250000
1769028084.187891,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,166.270000
1769028084.219546,0,0.000000,0.000000,0.000000,0.010000,19.860000,0.000000,0.000000,-0.200000,8.000000,166.280000
1769028084.219546,0,0.000000,0.000000,0.000000,-0.070000,19.860000,0.000000,0.000000,-0.200000,8.000000,166.300000
1769028084.261261,0,0.000000,0.000000,0.000000,-0.010000,19.530000,0.000000,0.000000,-0.200000,8.000000,166.320000
1769028084.263266,0,0.000000,0.000000,0.000000,0.020000,19.750000,0.000000,0.000000,-0.200000,8.000000,166.330000
1769028084.291344,0,0.000000,0.000000,0.000000,0.050000,19.420000,0.000000,0.000000,-0.200000,8.000000,166.350000
1769028084.291344,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,-0.200000,8.000000,166.360000
1769028084.316439,0,0.000000,0.000000,0.000000,0.090000,19.590000,0.000000,0.000000,-0.200000,8.000000,166.380000
1769028084.316439,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,-0.200000,8.000000,166.380000
1769028084.330352,0,0.000000,0.000000,0.000000,0.050000,19.750000,0.000000,0.000000,-0.200000,8.000000,166.410000
1769028084.346329,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,-0.200000,8.000000,166.410000
1769028084.362411,0,0.000000,0.000000,0.000000,0.070000,19.630000,0.000000,0.000000,-0.200000,8.000000,166.440000
1769028084.401808,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,-0.200000,8.000000,166.440000
1769028084.401808,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,-0.200000,8.000000,166.470000
