epoch,mark,Measured Torque Arm1 (R),Desired Torque Arm1 (R),Measured Torque Arm1 (L),Desired Torque Arm1 (L),Measured Torque Arm2 (R),Desired Torque Arm2 (R),Measured Torque Arm2 (L),Desired Torque Arm2 (L),Gait/100 (R),Gait/100 (L)
1769634993.866822,0,0.000000,7.250000,0.000000,7.260000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.914080,0,0.000000,6.300000,0.000000,6.300000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.914080,0,0.000000,5.320000,0.000000,5.320000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.914080,0,0.000000,4.210000,0.000000,4.210000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.961690,0,0.000000,3.030000,0.000000,3.040000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.961690,0,0.000000,1.880000,0.000000,1.890000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.961690,0,0.000000,0.760000,0.000000,0.770000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634993.995627,0,0.000000,-0.360000,0.000000,-0.340000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.009134,0,0.000000,-1.390000,0.000000,-1.380000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.009134,0,0.000000,-2.310000,0.000000,-2.300000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.042942,0,0.000000,-3.240000,0.000000,-3.230000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.072933,0,0.000000,-3.990000,0.000000,-3.980000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.072933,0,0.000000,-4.690000,0.000000,-4.670000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.072933,0,0.000000,-5.230000,0.000000,-5.230000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.120183,0,0.000000,-5.610000,0.000000,-5.610000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.120183,0,0.000000,-5.840000,0.000000,-5.840000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.120183,0,0.000000,-5.960000,0.000000,-5.960000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.167996,0,0.000000,-5.960000,0.000000,-5.960000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.167996,0,0.000000,-5.840000,0.000000,-5.840000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.167996,0,0.000000,-5.630000,0.000000,-5.630000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.199911,0,0.000000,-5.320000,0.000000,-5.320000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.199911,0,0.000000,-4.900000,0.000000,-4.920000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.215583,0,0.000000,-4.420000,0.000000,-4.440000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.247459,0,0.000000,-3.930000,0.000000,-3.940000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.247459,0,0.000000,-3.310000,0.000000,-3.320000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.279223,0,0.000000,-2.680000,0.000000,-2.680000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.295016,0,0.000000,-2.040000,0.000000,-2.050000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.295016,0,0.000000,-1.320000,0.000000,-1.330000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.310855,0,0.000000,-0.640000,0.000000,-0.660000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.358111,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.358111,0,0.000000,0.200000,0.000000,0.200000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.358111,0,0.000000,0.400000,0.000000,0.400000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.358111,0,0.000000,0.620000,0.000000,0.620000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.405597,0,0.000000,0.820000,0.000000,0.810000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.405597,0,0.000000,1.050000,0.000000,1.050000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.405597,0,0.000000,1.300000,0.000000,1.290000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.437057,0,0.000000,1.540000,0.000000,1.540000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.452919,0,0.000000,1.790000,0.000000,1.790000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.484853,0,0.000000,2.090000,0.000000,2.080000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.484853,0,0.000000,2.390000,0.000000,2.390000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.516777,0,0.000000,2.730000,0.000000,2.720000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.516777,0,0.000000,3.090000,0.000000,3.090000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.548436,0,0.000000,3.490000,0.000000,3.490000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.548436,0,0.000000,3.890000,0.000000,3.890000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.564476,0,0.000000,4.320000,0.000000,4.300000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.564476,0,0.000000,4.820000,0.000000,4.820000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.596076,0,0.000000,5.340000,0.000000,5.320000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.596076,0,0.000000,5.900000,0.000000,5.880000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.627821,0,0.000000,6.480000,0.000000,6.480000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.659583,0,0.000000,7.050000,0.000000,7.050000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.659583,0,0.000000,7.670000,0.000000,7.670000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.690943,0,0.000000,8.270000,0.000000,8.260000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.690943,0,0.000000,8.810000,0.000000,8.800000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.706999,0,0.000000,9.270000,0.000000,9.270000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.706999,0,0.000000,9.730000,0.000000,9.720000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.738636,0,0.000000,10.100000,0.000000,10.100000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.738636,0,0.000000,10.400000,0.000000,10.390000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.770553,0,0.000000,10.600000,0.000000,10.600000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.770553,0,0.000000,10.690000,0.000000,10.690000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.802173,0,0.000000,10.680000,0.000000,10.680000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.802173,0,0.000000,10.550000,0.000000,10.550000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.833954,0,0.000000,10.270000,0.000000,10.280000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.833954,0,0.000000,9.850000,0.000000,9.850000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.868834,0,0.000000,9.250000,0.000000,9.250000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.869854,0,0.000000,8.520000,0.000000,8.530000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.897300,0,0.000000,7.650000,0.000000,7.650000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.912971,0,0.000000,6.690000,0.000000,6.710000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.912971,0,0.000000,5.630000,0.000000,5.650000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.945008,0,0.000000,4.610000,0.000000,4.610000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.945008,0,0.000000,3.500000,0.000000,3.510000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.976794,0,0.000000,2.350000,0.000000,2.360000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.976794,0,0.000000,1.250000,0.000000,1.260000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634994.976794,0,0.000000,0.100000,0.000000,0.100000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.008566,0,0.000000,-0.980000,0.000000,-0.970000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.024710,0,0.000000,-1.920000,0.000000,-1.910000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.024710,0,0.000000,-2.810000,0.000000,-2.800000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.056108,0,0.000000,-3.610000,0.000000,-3.600000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.087757,0,0.000000,-4.300000,0.000000,-4.300000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.087757,0,0.000000,-4.940000,0.000000,-4.940000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.119341,0,0.000000,-5.420000,0.000000,-5.420000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.119341,0,0.000000,-5.730000,0.000000,-5.730000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.278606,0,0.000000,-5.920000,0.000000,-5.920000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.278606,0,0.000000,-5.960000,0.000000,-5.960000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.291744,0,0.000000,-5.900000,0.000000,-5.900000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.292749,0,0.000000,-5.730000,0.000000,-5.730000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.292749,0,0.000000,-5.440000,0.000000,-5.440000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.294259,0,0.000000,-5.110000,0.000000,-5.110000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.295311,0,0.000000,-4.670000,0.000000,-4.670000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.295311,0,0.000000,-4.130000,0.000000,-4.150000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.296370,0,0.000000,-3.550000,0.000000,-3.550000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.297423,0,0.000000,-2.930000,0.000000,-2.940000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.297423,0,0.000000,-2.250000,0.000000,-2.250000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.310279,0,0.000000,-1.540000,0.000000,-1.550000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.310279,0,0.000000,-0.860000,0.000000,-0.870000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.310279,0,0.000000,-0.180000,0.000000,-0.180000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.342031,0,0.000000,0.120000,0.000000,0.120000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.358104,0,0.000000,0.310000,0.000000,0.310000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.389474,0,0.000000,0.540000,0.000000,0.520000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.389474,0,0.000000,0.740000,0.000000,0.740000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.389474,0,0.000000,0.970000,0.000000,0.950000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.437381,0,0.000000,1.210000,0.000000,1.210000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.437381,0,0.000000,1.440000,0.000000,1.440000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.437381,0,0.000000,1.700000,0.000000,1.700000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.437381,0,0.000000,1.970000,0.000000,1.970000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.437381,0,0.000000,2.260000,0.000000,2.260000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.485311,0,0.000000,2.590000,0.000000,2.590000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.485311,0,0.000000,2.970000,0.000000,2.960000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.485311,0,0.000000,3.310000,0.000000,3.310000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.548846,0,0.000000,3.710000,0.000000,3.710000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.660337,0,0.000000,4.150000,0.000000,4.130000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.660337,0,0.000000,4.630000,0.000000,4.610000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.692002,0,0.000000,5.150000,0.000000,5.130000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.692002,0,0.000000,5.690000,0.000000,5.670000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.692002,0,0.000000,6.230000,0.000000,6.210000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.692002,0,0.000000,6.820000,0.000000,6.820000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.692002,0,0.000000,7.400000,0.000000,7.400000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.692002,0,0.000000,8.000000,0.000000,8.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.692002,0,0.000000,8.520000,0.000000,8.520000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.711173,0,0.000000,9.050000,0.000000,9.050000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.712655,0,0.000000,9.530000,0.000000,9.520000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.713710,0,0.000000,9.940000,0.000000,9.930000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1769634995.714847,0,0.000000,10.260000,0.000000,10.260000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
