epoch,mark,Desired Torque (L),Ankle Angle,Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769029795.909764,0,0.000000,85.580000,0.000000,1.110000,21.070000,0.000000,0.000000,-296.500000,8.000000,226.520000
1769029795.957381,0,0.000000,85.560000,0.000000,1.040000,20.690000,0.000000,0.000000,-296.020000,8.000000,226.550000
1769029795.957381,0,0.000000,85.650000,0.000000,0.980000,20.790000,0.000000,0.000000,-294.850000,8.000000,226.550000
1769029795.957381,0,0.000000,85.560000,0.000000,0.870000,20.520000,0.000000,0.000000,-292.760000,8.000000,226.580000
1769029795.989177,0,0.000000,85.560000,0.000000,0.800000,20.690000,0.000000,0.000000,-290.420000,8.000000,226.580000
1769029795.999732,0,0.000000,85.610000,0.000000,0.800000,20.460000,0.000000,0.000000,-288.550000,8.000000,226.610000
1769029796.084551,0,0.000000,85.580000,0.000000,0.790000,20.750000,0.000000,0.000000,-287.850000,8.000000,226.610000
1769029796.131683,0,0.000000,85.610000,0.000000,0.880000,20.790000,0.000000,0.000000,-287.850000,8.000000,226.630000
1769029796.178303,0,0.000000,85.580000,0.000000,1.000000,20.790000,0.000000,0.000000,-286.920000,8.000000,226.640000
1769029796.178821,0,0.000000,85.580000,0.000000,0.870000,20.790000,0.000000,0.000000,-284.600000,8.000000,226.660000
1769029796.178821,0,0.000000,85.580000,0.000000,0.730000,20.400000,0.000000,0.000000,-282.500000,8.000000,226.710000
1769029796.178821,0,0.000000,85.620000,0.000000,0.500000,20.190000,0.000000,0.000000,-278.050000,8.000000,226.740000
1769029796.178821,0,0.000000,85.610000,0.000000,0.340000,19.920000,0.000000,0.000000,-274.100000,8.000000,226.770000
1769029796.220236,0,0.000000,85.560000,0.000000,0.280000,19.960000,0.000000,0.000000,-272.450000,8.000000,226.780000
1769029796.220236,0,0.000000,85.440000,0.000000,0.440000,20.130000,0.000000,0.000000,-269.200000,8.000000,226.800000
1769029796.220236,0,0.000000,85.550000,0.000000,0.560000,20.070000,0.000000,0.000000,-265.700000,8.000000,226.820000
1769029796.242193,0,0.000000,85.500000,0.000000,0.470000,20.190000,0.000000,0.000000,-262.890000,8.000000,226.830000
1769029796.257947,0,0.000000,85.510000,0.000000,0.550000,20.190000,0.000000,0.000000,-260.320000,8.000000,226.850000
1769029796.257947,0,0.000000,85.550000,0.000000,0.400000,20.290000,0.000000,0.000000,-259.160000,8.000000,226.860000
1769029796.305042,0,0.000000,85.450000,0.000000,0.430000,20.030000,0.000000,0.000000,-259.160000,8.000000,226.880000
1769029796.305042,0,0.000000,85.510000,0.000000,0.500000,20.190000,0.000000,0.000000,-261.260000,8.000000,226.890000
1769029796.305042,0,0.000000,85.480000,0.000000,0.700000,20.360000,0.000000,0.000000,-261.950000,8.000000,226.910000
1769029796.352948,0,0.000000,85.550000,0.000000,0.760000,20.360000,0.000000,0.000000,-262.420000,8.000000,226.920000
1769029796.384550,0,0.000000,85.440000,0.000000,0.760000,20.690000,0.000000,0.000000,-262.890000,8.000000,226.940000
1769029796.416457,0,0.000000,85.610000,0.000000,0.660000,20.570000,0.000000,0.000000,-264.290000,8.000000,226.960000
1769029796.480169,0,0.000000,85.650000,0.000000,0.630000,20.400000,0.000000,0.000000,-268.260000,8.000000,226.970000
1769029796.511935,0,0.000000,85.500000,0.000000,0.630000,20.750000,0.000000,0.000000,-273.630000,8.000000,227.000000
1769029796.559700,0,0.000000,85.690000,0.000000,1.090000,20.960000,0.000000,0.000000,-278.050000,8.000000,227.020000
1769029796.798187,0,0.000000,85.690000,0.000000,1.470000,21.470000,0.000000,0.000000,-282.950000,8.000000,227.050000
1769029796.829973,0,0.000000,85.810000,0.000000,1.380000,21.420000,0.000000,0.000000,-300.920000,8.000000,227.130000
1769029796.829973,0,0.000000,85.660000,0.000000,1.440000,21.130000,0.000000,0.000000,-301.390000,8.000000,227.130000
1769029796.861532,0,0.000000,86.000000,0.000000,2.000000,22.100000,0.000000,0.000000,-307.700000,8.000000,227.190000
1769029796.901449,0,0.000000,86.040000,0.000000,2.260000,22.790000,0.000000,0.000000,-318.420000,8.000000,227.220000
1769029796.901449,0,0.000000,86.580000,0.000000,3.680000,24.370000,0.000000,0.000000,319.660000,8.000000,227.420000
1769029796.901449,0,0.000000,86.520000,0.000000,3.730000,24.540000,0.000000,0.000000,316.630000,8.000000,227.440000
1769029796.901449,0,0.000000,86.590000,0.000000,3.850000,24.610000,0.000000,0.000000,316.630000,8.000000,227.470000
1769029796.940234,0,0.000000,86.790000,0.000000,4.260000,25.270000,0.000000,0.000000,322.920000,8.000000,227.500000
1769029796.971534,0,0.000000,86.700000,0.000000,4.360000,25.270000,0.000000,0.000000,324.100000,8.000000,227.520000
1769029796.971534,0,0.000000,86.750000,0.000000,4.440000,25.510000,0.000000,0.000000,324.550000,8.000000,227.530000
1769029797.098416,0,0.000000,86.800000,0.000000,4.460000,25.690000,0.000000,0.000000,325.730000,8.000000,227.550000
1769029797.129757,0,0.000000,86.910000,0.000000,4.610000,25.450000,0.000000,0.000000,326.660000,8.000000,227.570000
1769029797.240761,0,0.000000,86.870000,0.000000,4.550000,25.560000,0.000000,0.000000,-327.050000,8.000000,227.580000
1769029797.272143,0,0.000000,86.980000,0.000000,4.650000,25.690000,0.000000,0.000000,-326.130000,8.000000,227.600000
1769029797.303862,0,0.000000,87.050000,0.000000,4.750000,26.230000,0.000000,0.000000,326.660000,8.000000,227.670000
1769029797.319498,0,0.000000,86.900000,0.000000,4.440000,25.380000,0.000000,0.000000,-327.290000,8.000000,227.750000
1769029797.382550,0,0.000000,87.020000,0.000000,4.110000,24.900000,0.000000,0.000000,323.630000,8.000000,227.780000
1769029797.509400,0,0.000000,86.680000,0.000000,2.610000,23.070000,0.000000,0.000000,272.760000,8.000000,227.880000
1769029797.551353,0,0.000000,86.550000,0.000000,2.350000,22.500000,0.000000,0.000000,264.820000,8.000000,227.910000
1769029797.567047,0,0.000000,86.270000,0.000000,1.620000,21.760000,0.000000,0.000000,243.600000,8.000000,227.940000
1769029797.567047,0,0.000000,85.870000,0.000000,0.990000,20.790000,0.000000,0.000000,233.100000,8.000000,228.000000
1769029797.567047,0,0.000000,85.660000,0.000000,0.400000,20.030000,0.000000,0.000000,234.020000,8.000000,228.050000
1769029797.567047,0,0.000000,80.500000,0.000000,0.110000,19.630000,0.000000,0.000000,250.360000,8.000000,228.160000
1769029797.601891,0,0.000000,79.200000,0.000000,-0.010000,19.750000,0.000000,0.000000,255.500000,8.000000,228.190000
1769029797.601891,0,0.000000,77.910000,0.000000,0.000000,19.630000,0.000000,0.000000,259.000000,8.000000,228.190000
1769029797.601891,0,0.000000,76.260000,0.000000,-0.010000,19.590000,0.000000,0.000000,260.160000,8.000000,228.220000
1769029797.614777,0,0.000000,74.860000,0.000000,-0.070000,19.590000,0.000000,0.000000,259.000000,8.000000,228.220000
1769029797.646396,0,0.000000,73.360000,0.000000,-0.070000,19.750000,0.000000,0.000000,258.290000,8.000000,228.250000
1769029797.646396,0,0.000000,71.480000,0.000000,0.000000,19.470000,0.000000,0.000000,257.820000,8.000000,228.250000
1769029797.693718,0,0.000000,69.620000,0.000000,0.020000,19.470000,0.000000,0.000000,259.700000,8.000000,228.270000
1769029797.693718,0,0.000000,67.300000,0.000000,-0.020000,19.470000,0.000000,0.000000,261.790000,8.000000,228.280000
1769029797.695727,0,0.000000,64.790000,0.000000,-0.030000,19.530000,0.000000,0.000000,263.420000,8.000000,228.300000
1769029797.725020,0,0.000000,62.410000,0.000000,-0.030000,19.470000,0.000000,0.000000,263.660000,8.000000,228.320000
1769029797.725020,0,0.000000,60.380000,0.000000,0.000000,19.530000,0.000000,0.000000,263.420000,8.000000,228.330000
1769029797.725020,0,0.000000,58.080000,0.000000,0.000000,19.370000,0.000000,0.000000,262.020000,8.000000,228.350000
1769029797.772522,0,0.000000,55.770000,0.000000,-0.090000,19.590000,0.000000,0.000000,263.200000,8.000000,228.360000
1769029797.772522,0,0.000000,53.410000,0.000000,-0.050000,19.470000,0.000000,0.000000,261.790000,8.000000,228.380000
1769029797.772522,0,0.000000,50.990000,0.000000,0.030000,19.630000,0.000000,0.000000,262.260000,8.000000,228.390000
1769029797.804019,0,0.000000,48.500000,0.000000,-0.100000,19.700000,0.000000,0.000000,262.020000,8.000000,228.410000
1769029797.804019,0,0.000000,45.970000,0.000000,0.010000,19.470000,0.000000,0.000000,261.100000,8.000000,228.420000
1769029797.837823,0,0.000000,43.220000,0.000000,-0.050000,19.530000,0.000000,0.000000,259.000000,8.000000,228.440000
1769029797.851425,0,0.000000,40.630000,0.000000,-0.050000,19.590000,0.000000,0.000000,255.720000,8.000000,228.460000
1769029797.882992,0,0.000000,37.880000,0.000000,-0.020000,19.530000,0.000000,0.000000,251.050000,8.000000,228.470000
1769029797.882992,0,0.000000,34.910000,0.000000,-0.010000,19.530000,0.000000,0.000000,245.690000,8.000000,228.490000
1769029797.902327,0,0.000000,32.060000,0.000000,0.010000,19.590000,0.000000,0.000000,241.720000,8.000000,228.500000
1769029797.930029,0,0.000000,29.210000,0.000000,0.000000,19.470000,0.000000,0.000000,237.750000,8.000000,228.520000
1769029797.945695,0,0.000000,26.430000,0.000000,0.010000,19.530000,0.000000,0.000000,231.460000,8.000000,228.530000
1769029797.945695,0,0.000000,23.440000,0.000000,-0.010000,19.530000,0.000000,0.000000,222.830000,8.000000,228.550000
1769029797.977199,0,0.000000,20.500000,0.000000,0.050000,19.800000,0.000000,0.000000,215.600000,8.000000,228.570000
1769029797.977199,0,0.000000,17.620000,0.000000,0.030000,19.590000,0.000000,0.000000,208.360000,8.000000,228.580000
1769029798.002410,0,0.000000,14.640000,0.000000,0.010000,19.630000,0.000000,0.000000,202.050000,8.000000,228.600000
1769029798.002410,0,0.000000,11.880000,0.000000,-0.070000,19.630000,0.000000,0.000000,194.830000,8.000000,228.610000
1769029798.040267,0,0.000000,9.400000,0.000000,0.150000,19.530000,0.000000,0.000000,185.720000,8.000000,228.630000
1769029798.040267,0,0.000000,7.320000,0.000000,0.010000,19.630000,0.000000,0.000000,176.390000,8.000000,228.630000
1769029798.040267,0,0.000000,5.820000,0.000000,0.000000,19.700000,0.000000,0.000000,171.960000,8.000000,228.660000
1769029798.071646,0,0.000000,4.860000,0.000000,-0.010000,19.420000,0.000000,0.000000,172.660000,8.000000,228.660000
1769029798.071646,0,0.000000,4.210000,0.000000,0.000000,19.470000,0.000000,0.000000,180.360000,8.000000,228.690000
1769029798.071646,0,0.000000,3.910000,0.000000,0.030000,19.630000,0.000000,0.000000,186.890000,8.000000,228.710000
1769029798.103885,0,0.000000,3.510000,0.000000,0.000000,19.630000,0.000000,0.000000,190.390000,8.000000,228.720000
1769029798.119595,0,0.000000,3.020000,0.000000,0.010000,19.470000,0.000000,0.000000,191.330000,8.000000,228.740000
1769029798.151131,0,0.000000,2.400000,0.000000,-0.020000,19.300000,0.000000,0.000000,187.830000,8.000000,228.750000
1769029798.166791,0,0.000000,1.500000,0.000000,0.000000,19.530000,0.000000,0.000000,177.550000,8.000000,228.770000
1769029798.166791,0,0.000000,0.520000,0.000000,0.000000,19.420000,0.000000,0.000000,162.390000,8.000000,228.770000
1769029798.202893,0,0.000000,0.150000,0.000000,-0.090000,19.530000,0.000000,0.000000,148.630000,8.000000,228.780000
1769029798.203450,0,0.000000,0.070000,0.000000,-0.010000,19.800000,0.000000,0.000000,136.250000,8.000000,228.800000
1769029798.222812,0,0.000000,0.100000,0.000000,0.030000,19.590000,0.000000,0.000000,131.600000,8.000000,228.820000
1769029798.222812,0,0.000000,0.150000,0.000000,0.030000,19.530000,0.000000,0.000000,128.550000,8.000000,228.830000
1769029798.261404,0,0.000000,0.150000,0.000000,0.010000,19.470000,0.000000,0.000000,129.250000,8.000000,228.850000
1769029798.261404,0,0.000000,0.100000,0.000000,0.100000,19.590000,0.000000,0.000000,128.100000,8.000000,228.860000
1769029798.261404,0,0.000000,0.070000,0.000000,-0.110000,19.370000,0.000000,0.000000,126.450000,8.000000,228.880000
1769029798.261404,0,0.000000,0.070000,0.000000,-0.140000,19.750000,0.000000,0.000000,128.330000,8.000000,228.890000
1769029798.302391,0,0.000000,0.070000,0.000000,0.010000,19.630000,0.000000,0.000000,136.500000,8.000000,228.910000
1769029798.308834,0,0.000000,0.070000,0.000000,-0.120000,19.470000,0.000000,0.000000,139.300000,8.000000,228.920000
1769029798.326686,0,0.000000,0.070000,0.000000,-0.010000,19.470000,0.000000,0.000000,142.100000,8.000000,228.940000
1769029798.356161,0,0.000000,0.100000,0.000000,0.000000,19.630000,0.000000,0.000000,143.020000,8.000000,228.960000
1769029798.372194,0,0.000000,0.050000,0.000000,0.020000,19.530000,0.000000,0.000000,144.660000,8.000000,228.970000
1769029798.387847,0,0.000000,0.100000,0.000000,0.010000,19.470000,0.000000,0.000000,148.160000,8.000000,228.990000
1769029798.402455,0,0.000000,0.100000,0.000000,-0.020000,19.590000,0.000000,0.000000,150.500000,8.000000,229.000000
1769029798.419742,0,0.000000,0.110000,0.000000,0.000000,19.630000,0.000000,0.000000,153.520000,8.000000,229.020000
1769029798.419742,0,0.000000,0.050000,0.000000,0.000000,19.700000,0.000000,0.000000,156.550000,8.000000,229.020000
1769029798.435379,0,0.000000,0.070000,0.000000,-0.010000,19.920000,0.000000,0.000000,160.050000,8.000000,229.050000
1769029798.466756,0,0.000000,0.100000,0.000000,0.000000,19.630000,0.000000,0.000000,165.660000,8.000000,229.050000
1769029798.473106,0,0.000000,0.110000,0.000000,-0.100000,19.420000,0.000000,0.000000,173.360000,8.000000,229.080000
1769029798.482392,0,0.000000,0.170000,0.000000,-0.100000,19.370000,0.000000,0.000000,181.050000,8.000000,229.080000
1769029798.482392,0,0.000000,0.070000,0.000000,-0.200000,19.420000,0.000000,0.000000,188.520000,8.000000,229.110000
1769029798.529775,0,0.000000,0.100000,0.000000,-0.030000,19.700000,0.000000,0.000000,196.690000,8.000000,229.110000
1769029798.529775,0,0.000000,0.050000,0.000000,-0.120000,19.420000,0.000000,0.000000,204.860000,8.000000,229.130000
1769029798.529775,0,0.000000,0.100000,0.000000,-0.150000,19.530000,0.000000,0.000000,213.500000,8.000000,229.140000
1769029798.545429,0,0.000000,0.170000,0.000000,-0.180000,19.470000,0.000000,0.000000,217.920000,8.000000,229.160000
1769029798.577386,0,0.000000,0.050000,0.000000,-0.180000,19.420000,0.000000,0.000000,225.860000,8.000000,229.170000
1769029798.602787,0,0.000000,0.050000,0.000000,-0.180000,19.470000,0.000000,0.000000,232.390000,8.000000,229.190000
1769029798.624384,0,0.000000,0.110000,0.000000,-0.180000,19.630000,0.000000,0.000000,236.130000,8.000000,229.210000
1769029798.624384,0,0.000000,0.100000,0.000000,-0.110000,19.420000,0.000000,0.000000,238.220000,8.000000,229.220000
1769029798.640042,0,0.000000,0.100000,0.000000,-0.100000,19.530000,0.000000,0.000000,237.520000,8.000000,229.240000
1769029798.671519,0,0.000000,0.070000,0.000000,0.010000,19.530000,0.000000,0.000000,237.750000,8.000000,229.250000
1769029798.671519,0,0.000000,0.100000,0.000000,0.000000,19.530000,0.000000,0.000000,238.460000,8.000000,229.270000
1769029798.687186,0,0.000000,0.110000,0.000000,-0.120000,19.470000,0.000000,0.000000,237.520000,8.000000,229.280000
1769029798.687186,0,0.000000,0.100000,0.000000,0.000000,19.590000,0.000000,0.000000,237.300000,8.000000,229.300000
1769029798.723379,0,0.000000,0.150000,0.000000,-0.010000,19.470000,0.000000,0.000000,237.300000,8.000000,229.320000
1769029798.734289,0,0.000000,0.150000,0.000000,-0.050000,19.370000,0.000000,0.000000,234.960000,8.000000,229.330000
1769029798.734289,0,0.000000,0.070000,0.000000,-0.120000,19.470000,0.000000,0.000000,232.390000,8.000000,229.350000
1769029798.765854,0,0.000000,0.070000,0.000000,-0.100000,19.590000,0.000000,0.000000,230.520000,8.000000,229.360000
1769029798.765854,0,0.000000,0.070000,0.000000,-0.020000,19.630000,0.000000,0.000000,227.720000,8.000000,229.380000
1769029798.781546,0,0.000000,0.100000,0.000000,-0.100000,19.530000,0.000000,0.000000,224.220000,8.000000,229.390000
1769029798.813040,0,0.000000,0.070000,0.000000,-0.090000,19.530000,0.000000,0.000000,222.830000,8.000000,229.410000
1769029798.830556,0,0.000000,0.070000,0.000000,-0.150000,19.530000,0.000000,0.000000,220.500000,8.000000,229.420000
1769029798.842115,0,0.000000,0.110000,0.000000,-0.170000,19.470000,0.000000,0.000000,221.420000,8.000000,229.440000
1769029798.860305,0,0.000000,0.100000,0.000000,-0.110000,19.530000,0.000000,0.000000,221.660000,8.000000,229.460000
1769029798.860305,0,0.000000,0.100000,0.000000,-0.050000,19.530000,0.000000,0.000000,221.660000,8.000000,229.470000
1769029798.879977,0,0.000000,0.100000,0.000000,0.000000,19.700000,0.000000,0.000000,222.360000,8.000000,229.490000
1769029798.879977,0,0.000000,0.070000,0.000000,0.070000,19.590000,0.000000,0.000000,222.600000,8.000000,229.500000
1769029798.907451,0,0.000000,0.100000,0.000000,0.000000,19.700000,0.000000,0.000000,224.920000,8.000000,229.520000
1769029798.923281,0,0.000000,0.070000,0.000000,0.100000,19.590000,0.000000,0.000000,225.160000,8.000000,229.520000
1769029798.954806,0,0.000000,0.100000,0.000000,0.050000,19.470000,0.000000,0.000000,225.390000,8.000000,229.550000
1769029798.954806,0,0.000000,0.050000,0.000000,0.000000,19.530000,0.000000,0.000000,225.860000,8.000000,229.550000
1769029798.973823,0,0.000000,0.110000,0.000000,0.000000,19.700000,0.000000,0.000000,226.330000,8.000000,229.580000
1769029799.003981,0,0.000000,0.100000,0.000000,0.000000,19.530000,0.000000,0.000000,227.250000,8.000000,229.600000
1769029799.005002,0,0.000000,0.050000,0.000000,0.070000,19.700000,0.000000,0.000000,229.130000,8.000000,229.610000
1769029799.017597,0,0.000000,0.070000,0.000000,0.050000,19.700000,0.000000,0.000000,231.690000,8.000000,229.630000
1769029799.049144,0,0.000000,0.050000,0.000000,0.100000,19.630000,0.000000,0.000000,234.960000,8.000000,229.630000
1769029799.049144,0,0.000000,0.050000,0.000000,0.050000,19.370000,0.000000,0.000000,236.130000,8.000000,229.660000
1769029799.064787,0,0.000000,0.070000,0.000000,-0.010000,19.700000,0.000000,0.000000,239.630000,8.000000,229.660000
1769029799.096491,0,0.000000,0.110000,0.000000,0.000000,19.750000,0.000000,0.000000,241.720000,8.000000,229.690000
1769029799.102925,0,0.000000,0.100000,0.000000,0.090000,19.630000,0.000000,0.000000,243.600000,8.000000,229.690000
1769029799.128124,0,0.000000,0.070000,0.000000,0.070000,19.700000,0.000000,0.000000,245.000000,8.000000,229.720000
1769029799.143776,0,0.000000,0.100000,0.000000,0.090000,19.700000,0.000000,0.000000,245.220000,8.000000,229.720000
1769029799.143776,0,0.000000,0.100000,0.000000,0.100000,19.700000,0.000000,0.000000,244.300000,8.000000,229.750000
1769029799.175444,0,0.000000,0.070000,0.000000,0.000000,19.530000,0.000000,0.000000,244.750000,8.000000,229.770000
1769029799.175444,0,0.000000,0.110000,0.000000,0.050000,19.590000,0.000000,0.000000,245.460000,8.000000,229.770000
1769029799.202910,0,0.000000,0.110000,0.000000,0.090000,19.530000,0.000000,0.000000,245.920000,8.000000,229.800000
1769029799.206808,0,0.000000,0.100000,0.000000,0.030000,19.530000,0.000000,0.000000,246.860000,8.000000,229.800000
1769029799.223997,0,0.000000,0.050000,0.000000,0.070000,19.630000,0.000000,0.000000,247.100000,8.000000,229.830000
1769029799.254233,0,0.000000,0.150000,0.000000,0.070000,19.630000,0.000000,0.000000,247.800000,8.000000,229.830000
1769029799.254233,0,0.000000,0.050000,0.000000,0.010000,19.800000,0.000000,0.000000,249.420000,8.000000,229.860000
1769029799.285576,0,0.000000,0.050000,0.000000,0.110000,19.590000,0.000000,0.000000,250.130000,8.000000,229.860000
1769029799.285576,0,0.000000,0.050000,0.000000,0.030000,19.590000,0.000000,0.000000,251.520000,8.000000,229.880000
1769029799.302765,0,0.000000,0.070000,0.000000,0.070000,19.370000,0.000000,0.000000,252.220000,8.000000,229.910000
1769029799.332593,0,0.000000,0.150000,0.000000,-0.050000,19.530000,0.000000,0.000000,254.100000,8.000000,229.910000
1769029799.332593,0,0.000000,0.100000,0.000000,0.020000,19.590000,0.000000,0.000000,255.250000,8.000000,229.940000
1769029799.363988,0,0.000000,0.110000,0.000000,0.000000,19.420000,0.000000,0.000000,255.020000,8.000000,229.940000
1769029799.363988,0,0.000000,0.070000,0.000000,-0.020000,19.800000,0.000000,0.000000,255.250000,8.000000,229.970000
1769029799.388109,0,0.000000,0.070000,0.000000,0.070000,19.750000,0.000000,0.000000,255.020000,8.000000,229.970000
1769029799.411088,0,0.000000,0.070000,0.000000,0.140000,19.700000,0.000000,0.000000,255.960000,8.000000,230.000000
1769029799.411088,0,0.000000,0.100000,0.000000,0.070000,19.860000,0.000000,0.000000,258.050000,8.000000,230.000000
1769029799.426766,0,0.000000,0.050000,0.000000,0.120000,19.630000,0.000000,0.000000,260.390000,8.000000,230.020000
1769029799.426766,0,0.000000,0.100000,0.000000,0.180000,19.750000,0.000000,0.000000,263.200000,8.000000,230.030000
1769029799.458273,0,0.000000,0.100000,0.000000,0.110000,19.750000,0.000000,0.000000,266.230000,8.000000,230.050000
1769029799.474432,0,0.000000,0.100000,0.000000,0.070000,19.590000,0.000000,0.000000,269.260000,8.000000,230.070000
1769029799.474432,0,0.000000,0.030000,0.000000,0.050000,19.630000,0.000000,0.000000,271.820000,8.000000,230.080000
1769029799.505226,0,0.000000,0.050000,0.000000,0.100000,19.800000,0.000000,0.000000,275.790000,8.000000,230.100000
1769029799.505226,0,0.000000,0.070000,0.000000,0.070000,19.700000,0.000000,0.000000,280.230000,8.000000,230.110000
1769029799.536614,0,0.000000,0.110000,0.000000,0.000000,19.630000,0.000000,0.000000,284.890000,8.000000,230.130000
1769029799.548424,0,0.000000,0.070000,0.000000,0.030000,19.630000,0.000000,0.000000,289.790000,8.000000,230.140000
1769029799.548424,0,0.000000,0.100000,0.000000,0.000000,19.630000,0.000000,0.000000,293.760000,8.000000,230.160000
1769029799.550429,0,0.000000,0.050000,0.000000,-0.020000,19.700000,0.000000,0.000000,298.200000,8.000000,230.170000
1769029799.583787,0,0.000000,0.070000,0.000000,0.030000,19.630000,0.000000,0.000000,300.760000,8.000000,230.190000
1769029799.583787,0,0.000000,0.030000,0.000000,-0.010000,19.750000,0.000000,0.000000,306.350000,8.000000,230.210000
1769029799.583787,0,0.000000,0.170000,0.000000,0.070000,19.630000,0.000000,0.000000,311.260000,8.000000,230.220000
1769029799.615063,0,0.000000,0.070000,0.000000,0.090000,19.800000,0.000000,0.000000,316.630000,8.000000,230.240000
1769029799.646432,0,0.000000,0.110000,0.000000,0.110000,19.700000,0.000000,0.000000,321.760000,8.000000,230.250000
1769029799.662254,0,0.000000,0.100000,0.000000,0.090000,19.630000,0.000000,0.000000,327.130000,8.000000,230.270000
1769029799.662254,0,0.000000,0.050000,0.000000,0.070000,19.630000,0.000000,0.000000,-324.260000,8.000000,230.270000
1769029799.693823,0,0.000000,0.100000,0.000000,0.000000,19.530000,0.000000,0.000000,-321.920000,8.000000,230.300000
1769029799.693823,0,0.000000,0.100000,0.000000,-0.010000,19.530000,0.000000,0.000000,-317.950000,8.000000,230.300000
1769029799.725990,0,0.000000,0.100000,0.000000,0.110000,19.590000,0.000000,0.000000,-314.920000,8.000000,230.330000
1769029799.741490,0,0.000000,0.100000,0.000000,0.070000,19.470000,0.000000,0.000000,-314.230000,8.000000,230.330000
1769029799.772886,0,0.000000,0.070000,0.000000,0.070000,19.860000,0.000000,0.000000,-311.890000,8.000000,230.360000
1769029799.772886,0,0.000000,0.110000,0.000000,0.030000,19.700000,0.000000,0.000000,-311.420000,8.000000,230.360000
1769029799.788544,0,0.000000,0.100000,0.000000,0.000000,19.630000,0.000000,0.000000,-308.850000,8.000000,230.380000
1769029799.788544,0,0.000000,0.050000,0.000000,0.070000,19.420000,0.000000,0.000000,-307.230000,8.000000,230.390000
1769029799.820236,0,0.000000,0.200000,0.000000,0.150000,19.630000,0.000000,0.000000,-305.130000,8.000000,230.410000
1769029799.836004,0,0.000000,0.110000,0.000000,0.100000,19.700000,0.000000,0.000000,-303.500000,8.000000,230.420000
1769029799.836004,0,0.000000,0.110000,0.000000,0.010000,19.630000,0.000000,0.000000,-303.260000,8.000000,230.440000
1769029799.852070,0,0.000000,0.110000,0.000000,0.050000,19.750000,0.000000,0.000000,-304.660000,8.000000,230.470000
1769029799.883836,0,0.000000,0.070000,0.000000,0.050000,19.630000,0.000000,0.000000,-303.260000,8.000000,230.470000
1769029799.883836,0,0.000000,0.110000,0.000000,0.070000,19.700000,0.000000,0.000000,-304.200000,8.000000,230.500000
1769029799.902820,0,0.000000,0.070000,0.000000,0.050000,19.700000,0.000000,0.000000,-304.200000,8.000000,230.500000
1769029799.931079,0,0.000000,0.170000,0.000000,0.070000,19.630000,0.000000,0.000000,-304.200000,8.000000,230.520000
1769029799.931079,0,0.000000,0.150000,0.000000,0.000000,19.700000,0.000000,0.000000,-304.660000,8.000000,230.530000
1769029799.946768,0,0.000000,0.070000,0.000000,0.070000,19.700000,0.000000,0.000000,-305.130000,8.000000,230.550000
1769029799.978196,0,0.000000,0.100000,0.000000,0.070000,19.590000,0.000000,0.000000,-305.350000,8.000000,230.570000
1769029799.978196,0,0.000000,0.050000,0.000000,0.010000,19.590000,0.000000,0.000000,-307.230000,8.000000,230.580000
1769029800.002903,0,0.000000,0.030000,0.000000,0.070000,19.300000,0.000000,0.000000,-308.390000,8.000000,230.600000
1769029800.002903,0,0.000000,0.100000,0.000000,0.050000,19.630000,0.000000,0.000000,-309.550000,8.000000,230.610000
1769029800.029473,0,0.000000,0.070000,0.000000,-0.030000,19.800000,0.000000,0.000000,-310.950000,8.000000,230.630000
1769029800.040987,0,0.000000,0.110000,0.000000,0.050000,19.590000,0.000000,0.000000,-312.820000,8.000000,230.640000
1769029800.072795,0,0.000000,0.100000,0.000000,0.070000,19.590000,0.000000,0.000000,-313.050000,8.000000,230.660000
1769029800.072795,0,0.000000,0.050000,0.000000,-0.020000,19.590000,0.000000,0.000000,-314.000000,8.000000,230.670000
1769029800.102874,0,0.000000,0.100000,0.000000,-0.050000,19.800000,0.000000,0.000000,-314.700000,8.000000,230.690000
1769029800.102874,0,0.000000,0.110000,0.000000,0.050000,19.590000,0.000000,0.000000,-316.320000,8.000000,230.710000
1769029800.120312,0,0.000000,0.070000,0.000000,0.050000,19.530000,0.000000,0.000000,-317.950000,8.000000,230.720000
1769029800.136031,0,0.000000,0.050000,0.000000,0.010000,19.590000,0.000000,0.000000,-319.350000,8.000000,230.740000
1769029800.151668,0,0.000000,0.150000,0.000000,-0.020000,19.700000,0.000000,0.000000,-321.230000,8.000000,230.750000
1769029800.167611,0,0.000000,0.050000,0.000000,0.000000,19.700000,0.000000,0.000000,-324.020000,8.000000,230.770000
1769029800.167611,0,0.000000,0.070000,0.000000,0.000000,19.800000,0.000000,0.000000,-323.100000,8.000000,230.780000
1769029800.202941,0,0.000000,0.030000,0.000000,0.030000,19.530000,0.000000,0.000000,-323.320000,8.000000,230.800000
1769029800.202941,0,0.000000,0.110000,0.000000,0.050000,19.530000,0.000000,0.000000,-324.020000,8.000000,230.820000
1769029800.215668,0,0.000000,0.110000,0.000000,-0.010000,19.590000,0.000000,0.000000,-326.600000,8.000000,230.830000
1769029800.233077,0,0.000000,0.070000,0.000000,-0.110000,19.260000,0.000000,0.000000,325.500000,8.000000,230.850000
1769029800.246758,0,0.000000,0.110000,0.000000,-0.170000,19.700000,0.000000,0.000000,319.660000,8.000000,230.860000
