epoch,mark,Unused,Ankused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds),Battery Level (Volts),???
1770067982.009956,0,0.000000,43.750000,0.000000,-1.160000,0.000000,0.000000,0.100000,0.000000,8.000000,217.190000
1770067982.009956,0,0.000000,43.790000,0.000000,-1.150000,0.000000,0.000000,0.050000,0.000000,8.000000,217.220000
1770067982.041299,0,0.000000,43.770000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,8.000000,217.220000
1770067982.073018,0,0.000000,43.830000,0.000000,-1.120000,0.000000,0.000000,0.000000,0.000000,8.000000,217.250000
1770067982.073018,0,0.000000,43.750000,0.000000,-1.080000,0.000000,0.000000,0.000000,0.000000,8.000000,217.250000
1770067982.073018,0,0.000000,43.770000,0.000000,-1.110000,0.000000,0.000000,0.000000,0.000000,8.000000,217.270000
1770067982.104557,0,0.000000,43.830000,0.000000,-1.110000,0.000000,0.000000,0.000000,0.000000,8.000000,217.280000
1770067982.120508,0,0.000000,43.830000,0.000000,-1.210000,0.000000,0.000000,0.000000,0.000000,8.000000,217.300000
1770067982.120508,0,0.000000,43.770000,0.000000,-1.150000,0.000000,0.000000,0.000000,0.000000,8.000000,217.320000
1770067982.152461,0,0.000000,43.880000,0.000000,-1.120000,0.000000,0.000000,0.000000,0.000000,8.000000,217.330000
1770067982.152461,0,0.000000,43.860000,0.000000,-1.030000,0.000000,0.000000,0.000000,0.000000,8.000000,217.350000
1770067982.184188,0,0.000000,43.830000,0.000000,-1.120000,0.000000,0.000000,0.000000,0.000000,8.000000,217.360000
1770067982.184188,0,0.000000,43.860000,0.000000,-1.120000,0.000000,0.000000,0.000000,0.000000,8.000000,217.380000
1770067982.216040,0,0.000000,43.830000,0.000000,-1.090000,0.000000,0.000000,0.000000,0.000000,8.000000,217.390000
1770067982.216040,0,0.000000,43.830000,0.000000,-1.050000,0.000000,0.000000,0.000000,0.000000,8.000000,217.410000
1770067982.247854,0,0.000000,43.750000,0.000000,-1.100000,0.000000,0.000000,0.000000,0.000000,8.000000,217.420000
1770067982.247854,0,0.000000,43.790000,0.000000,-1.010000,0.000000,0.000000,0.000000,0.000000,8.000000,217.440000
1770067982.279583,0,0.000000,43.860000,0.000000,-1.030000,0.000000,0.000000,0.000000,0.000000,8.000000,217.460000
1770067982.279583,0,0.000000,43.810000,0.000000,-1.070000,0.000000,0.000000,0.000000,0.000000,8.000000,217.470000
1770067982.311532,0,0.000000,43.860000,0.000000,-1.100000,0.000000,0.000000,0.000000,0.000000,8.000000,217.490000
1770067982.311532,0,0.000000,43.900000,0.000000,-1.050000,0.000000,0.000000,0.000000,0.000000,8.000000,217.500000
1770067982.311532,0,0.000000,43.810000,0.000000,-1.070000,0.000000,0.000000,0.000000,0.000000,8.000000,217.520000
1770067982.343227,0,0.000000,43.770000,0.000000,-1.220000,0.000000,0.000000,0.000000,0.000000,8.000000,217.520000
1770067982.372907,0,0.000000,43.790000,0.000000,-1.160000,0.000000,0.000000,0.000000,0.000000,8.000000,217.550000
1770067982.374653,0,0.000000,43.830000,0.000000,-1.080000,0.000000,0.000000,0.000000,0.000000,8.000000,217.550000
1770067982.398455,0,0.000000,43.860000,0.000000,-1.070000,0.000000,0.000000,0.020000,0.000000,8.000000,217.580000
1770067982.400459,0,0.000000,43.830000,0.000000,-1.050000,0.000000,0.000000,0.050000,0.000000,8.000000,217.580000
1770067982.421986,0,0.000000,43.830000,0.000000,-1.120000,0.000000,0.000000,0.100000,0.000000,8.000000,217.610000
1770067982.437781,0,0.000000,43.860000,0.000000,-1.070000,0.000000,0.000000,0.150000,0.000000,8.000000,217.630000
1770067982.437781,0,0.000000,43.790000,0.000000,-1.000000,0.000000,0.000000,0.230000,0.020000,8.000000,217.630000
1770067982.453453,0,0.000000,43.220000,0.000000,-0.250000,0.000000,0.000000,0.310000,0.050000,8.000000,217.660000
1770067982.469479,0,0.000000,43.540000,0.000000,-0.790000,0.000000,0.000000,0.410000,0.050000,8.000000,217.660000
1770067982.501580,0,0.000000,43.830000,0.000000,-1.110000,0.000000,0.000000,0.500000,0.000000,8.000000,217.690000
1770067982.501580,0,0.000000,43.750000,0.000000,-1.210000,0.000000,0.000000,0.620000,0.000000,8.000000,217.690000
1770067982.533144,0,0.000000,43.750000,0.000000,-1.230000,0.000000,0.000000,0.750000,0.000000,8.000000,217.720000
1770067982.533144,0,0.000000,43.750000,0.000000,-1.120000,0.000000,0.000000,0.870000,0.000000,8.000000,217.720000
1770067982.533144,0,0.000000,43.750000,0.000000,-1.230000,0.000000,0.000000,0.950000,0.000000,8.000000,217.750000
1770067982.596817,0,0.000000,43.720000,0.000000,-1.210000,0.000000,0.000000,1.010000,0.000000,8.000000,217.750000
1770067982.596817,0,0.000000,43.700000,0.000000,-1.150000,0.000000,0.000000,1.080000,0.000000,8.000000,217.770000
1770067982.596817,0,0.000000,43.770000,0.000000,-1.270000,0.000000,0.000000,1.120000,0.000000,8.000000,217.780000
1770067982.596817,0,0.000000,43.650000,0.000000,-1.160000,0.000000,0.000000,1.120000,0.000000,8.000000,217.800000
1770067982.644417,0,0.000000,43.750000,0.000000,-1.170000,0.000000,0.000000,1.120000,0.000000,8.000000,217.820000
1770067982.644417,0,0.000000,43.750000,0.000000,-1.250000,0.000000,0.000000,1.120000,0.000000,8.000000,217.830000
1770067982.644417,0,0.000000,43.770000,0.000000,-1.200000,0.000000,0.000000,1.110000,0.000000,8.000000,217.850000
1770067982.644417,0,0.000000,43.790000,0.000000,-1.130000,0.000000,0.000000,1.080000,0.000000,8.000000,217.860000
1770067982.692325,0,0.000000,43.830000,0.000000,-1.190000,0.000000,0.000000,1.010000,0.000000,8.000000,217.880000
1770067982.708297,0,0.000000,43.830000,0.000000,-1.200000,0.000000,0.000000,0.930000,0.000000,8.000000,217.890000
1770067982.708297,0,0.000000,43.720000,0.000000,-1.170000,0.000000,0.000000,0.790000,0.000000,8.000000,217.910000
1770067982.708297,0,0.000000,43.830000,0.000000,-1.190000,0.000000,0.000000,0.630000,0.000000,8.000000,217.920000
1770067982.755876,0,0.000000,43.770000,0.000000,-1.140000,0.000000,0.000000,0.510000,0.000000,8.000000,217.940000
1770067982.755876,0,0.000000,42.880000,0.000000,-0.300000,0.000000,0.000000,0.470000,0.070000,8.000000,217.960000
1770067982.755876,0,0.000000,43.160000,0.000000,-0.680000,0.000000,0.000000,0.400000,0.070000,8.000000,217.970000
1770067982.805071,0,0.000000,43.720000,0.000000,-1.080000,0.000000,0.000000,0.370000,0.010000,8.000000,217.990000
1770067982.805071,0,0.000000,43.770000,0.000000,-1.220000,0.000000,0.000000,0.310000,0.000000,8.000000,218.000000
1770067982.805071,0,0.000000,43.860000,0.000000,-1.130000,0.000000,0.000000,0.270000,0.000000,8.000000,218.020000
1770067982.835172,0,0.000000,43.680000,0.000000,-1.100000,0.000000,0.000000,0.200000,0.000000,8.000000,218.030000
1770067982.869085,0,0.000000,43.860000,0.000000,-1.120000,0.000000,0.000000,0.120000,0.000000,8.000000,218.050000
1770067982.869085,0,0.000000,43.860000,0.000000,-1.120000,0.000000,0.000000,0.050000,0.000000,8.000000,218.070000
1770067982.898635,0,0.000000,43.810000,0.000000,-1.230000,0.000000,0.000000,0.000000,0.000000,8.000000,218.080000
1770067982.898635,0,0.000000,43.830000,0.000000,-1.140000,0.000000,0.000000,0.000000,0.000000,8.000000,218.100000
1770067982.930721,0,0.000000,43.750000,0.000000,-1.120000,0.000000,0.000000,0.000000,0.000000,8.000000,218.110000
1770067982.930721,0,0.000000,43.770000,0.000000,-1.150000,0.000000,0.000000,0.000000,0.000000,8.000000,218.130000
1770067982.946507,0,0.000000,43.750000,0.000000,-1.100000,0.000000,0.000000,0.000000,0.000000,8.000000,218.130000
1770067982.978096,0,0.000000,43.860000,0.000000,-1.080000,0.000000,0.000000,0.000000,0.000000,8.000000,218.160000
1770067982.978096,0,0.000000,43.830000,0.000000,-1.110000,0.000000,0.000000,0.000000,0.000000,8.000000,218.160000
1770067983.009814,0,0.000000,43.790000,0.000000,-1.020000,0.000000,0.000000,0.000000,0.000000,8.000000,218.190000
1770067983.009814,0,0.000000,43.720000,0.000000,-1.050000,0.000000,0.000000,0.000000,0.000000,8.000000,218.190000
1770067983.048504,0,0.000000,43.830000,0.000000,-1.100000,0.000000,0.000000,0.000000,0.000000,8.000000,218.220000
1770067983.049505,0,0.000000,43.810000,0.000000,-1.090000,0.000000,0.000000,0.000000,0.000000,8.000000,218.220000
1770067983.078166,0,0.000000,43.830000,0.000000,-1.090000,0.000000,0.000000,0.000000,0.000000,8.000000,218.250000
1770067983.078166,0,0.000000,43.830000,0.000000,-1.090000,0.000000,0.000000,0.000000,0.000000,8.000000,218.270000
1770067983.109673,0,0.000000,43.810000,0.000000,-1.100000,0.000000,0.000000,0.000000,0.000000,8.000000,218.270000
1770067983.109673,0,0.000000,43.720000,0.000000,-1.080000,0.000000,0.000000,0.000000,0.000000,8.000000,218.280000
1770067983.125753,0,0.000000,43.790000,0.000000,-1.120000,0.000000,0.000000,0.000000,0.000000,8.000000,218.300000
1770067983.141469,0,0.000000,43.880000,0.000000,-1.090000,0.000000,0.000000,0.000000,0.000000,8.000000,218.320000
1770067983.157319,0,0.000000,43.830000,0.000000,-1.120000,0.000000,0.000000,0.000000,0.000000,8.000000,218.330000
1770067983.157319,0,0.000000,43.900000,0.000000,-1.040000,0.000000,0.000000,0.000000,0.000000,8.000000,218.360000
1770067983.188992,0,0.000000,43.770000,0.000000,-1.090000,0.000000,0.000000,0.000000,0.000000,8.000000,218.360000
1770067983.220461,0,0.000000,43.790000,0.000000,-1.100000,0.000000,0.000000,0.000000,0.000000,8.000000,218.380000
1770067983.220461,0,0.000000,43.790000,0.000000,-1.110000,0.000000,0.000000,0.000000,0.000000,8.000000,218.390000
1770067983.220461,0,0.000000,43.700000,0.000000,-1.120000,0.000000,0.000000,0.000000,0.000000,8.000000,218.410000
1770067983.220461,0,0.000000,43.720000,0.000000,-1.150000,0.000000,0.000000,0.000000,0.000000,8.000000,218.420000
1770067983.252347,0,0.000000,43.750000,0.000000,-1.120000,0.000000,0.000000,0.020000,0.000000,8.000000,218.440000
1770067983.284432,0,0.000000,43.790000,0.000000,-1.100000,0.000000,0.000000,0.050000,0.000000,8.000000,218.460000
1770067983.284432,0,0.000000,43.750000,0.000000,-1.120000,0.000000,0.000000,0.100000,0.000000,8.000000,218.470000
1770067983.316298,0,0.000000,43.720000,0.000000,-1.170000,0.000000,0.000000,0.120000,0.000000,8.000000,218.490000
1770067983.331977,0,0.000000,43.720000,0.000000,-1.140000,0.000000,0.000000,0.150000,0.000000,8.000000,218.500000
1770067983.331977,0,0.000000,43.770000,0.000000,-1.190000,0.000000,0.000000,0.200000,0.000000,8.000000,218.520000
1770067983.331977,0,0.000000,43.750000,0.000000,-1.140000,0.000000,0.000000,0.230000,0.000000,8.000000,218.530000
1770067983.369418,0,0.000000,43.110000,0.000000,-0.210000,0.000000,0.000000,0.250000,0.050000,8.000000,218.550000
1770067983.395635,0,0.000000,43.270000,0.000000,-0.690000,0.000000,0.000000,0.270000,0.050000,8.000000,218.570000
1770067983.395635,0,0.000000,43.720000,0.000000,-1.130000,0.000000,0.000000,0.280000,0.000000,8.000000,218.580000
1770067983.427362,0,0.000000,43.790000,0.000000,-1.210000,0.000000,0.000000,0.300000,0.000000,8.000000,218.600000
1770067983.427362,0,0.000000,43.700000,0.000000,-1.270000,0.000000,0.000000,0.310000,0.000000,8.000000,218.610000
1770067983.459300,0,0.000000,43.750000,0.000000,-1.220000,0.000000,0.000000,0.330000,0.000000,8.000000,218.630000
1770067983.459300,0,0.000000,43.770000,0.000000,-1.210000,0.000000,0.000000,0.340000,0.000000,8.000000,218.640000
1770067983.490676,0,0.000000,43.790000,0.000000,-1.200000,0.000000,0.000000,0.370000,0.000000,8.000000,218.660000
1770067983.490676,0,0.000000,43.750000,0.000000,-1.220000,0.000000,0.000000,0.380000,0.000000,8.000000,218.670000
1770067983.506813,0,0.000000,43.700000,0.000000,-1.240000,0.000000,0.000000,0.400000,0.000000,8.000000,218.690000
1770067983.506813,0,0.000000,43.750000,0.000000,-1.250000,0.000000,0.000000,0.400000,0.000000,8.000000,218.710000
1770067983.552035,0,0.000000,43.810000,0.000000,-1.250000,0.000000,0.000000,0.410000,0.000000,8.000000,218.720000
1770067983.552035,0,0.000000,43.750000,0.000000,-1.230000,0.000000,0.000000,0.410000,0.000000,8.000000,218.740000
1770067983.554038,0,0.000000,43.750000,0.000000,-1.330000,0.000000,0.000000,0.430000,0.000000,8.000000,218.750000
1770067983.583860,0,0.000000,43.720000,0.000000,-1.200000,0.000000,0.000000,0.430000,0.000000,8.000000,218.770000
1770067983.583860,0,0.000000,43.790000,0.000000,-1.280000,0.000000,0.000000,0.440000,0.000000,8.000000,218.770000
1770067983.619481,0,0.000000,43.720000,0.000000,-1.280000,0.000000,0.000000,0.460000,0.000000,8.000000,218.800000
1770067983.619481,0,0.000000,43.810000,0.000000,-1.230000,0.000000,0.000000,0.460000,0.000000,8.000000,218.800000
1770067983.619481,0,0.000000,43.790000,0.000000,-1.290000,0.000000,0.000000,0.460000,0.000000,8.000000,218.830000
1770067983.619481,0,0.000000,42.840000,0.000000,-0.630000,0.000000,0.000000,0.500000,0.070000,8.000000,218.830000
1770067983.685091,0,0.000000,43.220000,0.000000,-0.330000,0.000000,0.000000,0.460000,0.050000,8.000000,218.860000
1770067983.687095,0,0.000000,43.700000,0.000000,-1.150000,0.000000,0.000000,0.430000,0.030000,8.000000,218.860000
1770067983.687095,0,0.000000,43.680000,0.000000,-1.220000,0.000000,0.000000,0.380000,0.000000,8.000000,218.880000
1770067983.687095,0,0.000000,43.770000,0.000000,-1.250000,0.000000,0.000000,0.330000,0.000000,8.000000,218.890000
1770067983.728575,0,0.000000,43.810000,0.000000,-1.090000,0.000000,0.000000,0.250000,0.000000,8.000000,218.910000
1770067983.728575,0,0.000000,43.750000,0.000000,-1.150000,0.000000,0.000000,0.150000,0.000000,8.000000,218.920000
1770067983.728575,0,0.000000,43.790000,0.000000,-1.040000,0.000000,0.000000,0.100000,0.000000,8.000000,218.940000
1770067983.728575,0,0.000000,43.810000,0.000000,-1.080000,0.000000,0.000000,0.070000,0.000000,8.000000,218.960000
1770067983.792106,0,0.000000,43.860000,0.000000,-1.080000,0.000000,0.000000,0.050000,0.000000,8.000000,218.970000
1770067983.792106,0,0.000000,43.830000,0.000000,-1.080000,0.000000,0.000000,0.030000,0.000000,8.000000,218.990000
1770067983.792106,0,0.000000,43.830000,0.000000,-1.050000,0.000000,0.000000,0.020000,0.000000,8.000000,219.000000
1770067983.839751,0,0.000000,43.810000,0.000000,-1.110000,0.000000,0.000000,0.000000,0.000000,8.000000,219.020000
1770067983.839751,0,0.000000,43.830000,0.000000,-1.070000,0.000000,0.000000,0.000000,0.000000,8.000000,219.030000
1770067983.839751,0,0.000000,43.860000,0.000000,-1.030000,0.000000,0.000000,0.000000,0.000000,8.000000,219.050000
1770067983.839751,0,0.000000,43.830000,0.000000,-1.020000,0.000000,0.000000,0.000000,0.000000,8.000000,219.070000
1770067983.887748,0,0.000000,43.790000,0.000000,-1.100000,0.000000,0.000000,0.000000,0.000000,8.000000,219.080000
1770067983.887748,0,0.000000,43.830000,0.000000,-1.010000,0.000000,0.000000,0.000000,0.000000,8.000000,219.100000
1770067983.951791,0,0.000000,43.860000,0.000000,-1.020000,0.000000,0.000000,0.000000,0.000000,8.000000,219.110000
1770067983.951791,0,0.000000,43.880000,0.000000,-1.130000,0.000000,0.000000,0.010000,0.000000,8.000000,219.130000
1770067983.951791,0,0.000000,43.860000,0.000000,-1.030000,0.000000,0.000000,0.020000,0.000000,8.000000,219.130000
1770067983.951791,0,0.000000,43.830000,0.000000,-1.100000,0.000000,0.000000,0.020000,0.000000,8.000000,219.160000
1770067983.983327,0,0.000000,43.830000,0.000000,-1.020000,0.000000,0.000000,0.050000,0.000000,8.000000,219.160000
1770067984.014824,0,0.000000,43.830000,0.000000,-0.990000,0.000000,0.000000,0.050000,0.000000,8.000000,219.190000
1770067984.014824,0,0.000000,43.880000,0.000000,-1.070000,0.000000,0.000000,0.050000,0.000000,8.000000,219.190000
1770067984.030681,0,0.000000,43.860000,0.000000,-1.000000,0.000000,0.000000,0.050000,0.000000,8.000000,219.220000
1770067984.030681,0,0.000000,43.790000,0.000000,-0.950000,0.000000,0.000000,0.050000,0.000000,8.000000,219.240000
1770067984.062416,0,0.000000,43.860000,0.000000,-0.970000,0.000000,0.000000,0.050000,0.000000,8.000000,219.250000
1770067984.078122,0,0.000000,43.810000,0.000000,-1.040000,0.000000,0.000000,0.050000,0.000000,8.000000,219.250000
1770067984.109474,0,0.000000,43.830000,0.000000,-1.000000,0.000000,0.000000,0.050000,0.000000,8.000000,219.270000
1770067984.109474,0,0.000000,43.860000,0.000000,-1.020000,0.000000,0.000000,0.050000,0.000000,8.000000,219.300000
1770067984.125104,0,0.000000,43.830000,0.000000,-1.020000,0.000000,0.000000,0.050000,0.000000,8.000000,219.300000
1770067984.156469,0,0.000000,43.860000,0.000000,-1.050000,0.000000,0.000000,0.050000,0.000000,8.000000,219.330000
1770067984.156469,0,0.000000,43.900000,0.000000,-1.010000,0.000000,0.000000,0.050000,0.000000,8.000000,219.330000
1770067984.172415,0,0.000000,43.810000,0.000000,-0.980000,0.000000,0.000000,0.050000,0.000000,8.000000,219.360000
1770067984.203846,0,0.000000,43.810000,0.000000,-1.010000,0.000000,0.000000,0.050000,0.000000,8.000000,219.360000
1770067984.219480,0,0.000000,43.860000,0.000000,-1.020000,0.000000,0.000000,0.050000,0.000000,8.000000,219.380000
1770067984.219480,0,0.000000,43.810000,0.000000,-1.050000,0.000000,0.000000,0.050000,0.000000,8.000000,219.390000
1770067984.219480,0,0.000000,43.860000,0.000000,-0.930000,0.000000,0.000000,0.030000,0.000000,8.000000,219.410000
1770067984.219480,0,0.000000,43.790000,0.000000,-0.990000,0.000000,0.000000,0.030000,0.000000,8.000000,219.420000
1770067984.266542,0,0.000000,43.830000,0.000000,-0.950000,0.000000,0.000000,0.030000,0.000000,8.000000,219.440000
1770067984.298229,0,0.000000,43.880000,0.000000,-1.040000,0.000000,0.000000,0.030000,0.000000,8.000000,219.460000
1770067984.298229,0,0.000000,44.000000,0.000000,-0.950000,0.000000,0.000000,0.030000,0.000000,8.000000,219.470000
1770067984.313859,0,0.000000,43.900000,0.000000,-1.080000,0.000000,0.000000,0.020000,0.000000,8.000000,219.490000
1770067984.313859,0,0.000000,43.770000,0.000000,-0.940000,0.000000,0.000000,0.020000,0.000000,8.000000,219.500000
1770067984.313859,0,0.000000,43.810000,0.000000,-1.010000,0.000000,0.000000,0.020000,0.000000,8.000000,219.520000
1770067984.360921,0,0.000000,43.790000,0.000000,-0.810000,0.000000,0.000000,0.020000,0.000000,8.000000,219.530000
1770067984.360921,0,0.000000,43.950000,0.000000,-0.940000,0.000000,0.000000,0.020000,0.000000,8.000000,219.550000
1770067984.376585,0,0.000000,43.810000,0.000000,-0.870000,0.000000,0.000000,0.020000,0.000000,8.000000,219.570000
1770067984.376585,0,0.000000,43.950000,0.000000,-1.000000,0.000000,0.000000,0.020000,0.000000,8.000000,219.580000
1770067984.423881,0,0.000000,43.930000,0.000000,-0.870000,0.000000,0.000000,0.020000,0.000000,8.000000,219.600000
1770067984.439681,0,0.000000,43.950000,0.000000,-1.010000,0.000000,0.000000,0.020000,0.000000,8.000000,219.610000
1770067984.439681,0,0.000000,43.860000,0.000000,-0.920000,0.000000,0.000000,0.020000,0.000000,8.000000,219.630000
1770067984.439681,0,0.000000,43.910000,0.000000,-0.970000,0.000000,0.000000,0.030000,0.000000,8.000000,219.630000
1770067984.485494,0,0.000000,43.910000,0.000000,-0.930000,0.000000,0.000000,0.030000,0.000000,8.000000,219.660000
1770067984.486513,0,0.000000,43.930000,0.000000,-0.980000,0.000000,0.000000,0.030000,0.000000,8.000000,219.660000
1770067984.502162,0,0.000000,43.900000,0.000000,-0.890000,0.000000,0.000000,0.030000,0.000000,8.000000,219.690000
1770067984.502162,0,0.000000,43.910000,0.000000,-0.930000,0.000000,0.000000,0.030000,0.000000,8.000000,219.690000
1770067984.533836,0,0.000000,43.810000,0.000000,-0.950000,0.000000,0.000000,0.030000,0.000000,8.000000,219.720000
1770067984.565269,0,0.000000,43.880000,0.000000,-0.970000,0.000000,0.000000,0.030000,0.000000,8.000000,219.720000
1770067984.565269,0,0.000000,43.910000,0.000000,-0.940000,0.000000,0.000000,0.030000,0.000000,8.000000,219.750000
1770067984.581331,0,0.000000,43.910000,0.000000,-0.990000,0.000000,0.000000,0.030000,0.000000,8.000000,219.750000
1770067984.581331,0,0.000000,43.970000,0.000000,-0.950000,0.000000,0.000000,0.030000,0.000000,8.000000,219.770000
1770067984.628720,0,0.000000,43.950000,0.000000,-0.990000,0.000000,0.000000,0.030000,0.000000,8.000000,219.780000
1770067984.628720,0,0.000000,44.060000,0.000000,-0.950000,0.000000,0.000000,0.030000,0.000000,8.000000,219.800000
1770067984.628720,0,0.000000,43.930000,0.000000,-1.000000,0.000000,0.000000,0.030000,0.000000,8.000000,219.830000
1770067984.628720,0,0.000000,43.970000,0.000000,-0.980000,0.000000,0.000000,0.030000,0.000000,8.000000,219.830000
1770067984.628720,0,0.000000,43.930000,0.000000,-0.910000,0.000000,0.000000,0.030000,0.000000,8.000000,219.860000
1770067984.692019,0,0.000000,43.910000,0.000000,-0.930000,0.000000,0.000000,0.030000,0.000000,8.000000,219.860000
1770067984.692019,0,0.000000,43.910000,0.000000,-0.980000,0.000000,0.000000,0.030000,0.000000,8.000000,219.880000
1770067984.692019,0,0.000000,43.970000,0.000000,-0.980000,0.000000,0.000000,0.030000,0.000000,8.000000,219.890000
1770067984.692019,0,0.000000,43.970000,0.000000,-0.930000,0.000000,0.000000,0.030000,0.000000,8.000000,219.910000
1770067984.739395,0,0.000000,43.950000,0.000000,-0.950000,0.000000,0.000000,0.050000,0.000000,8.000000,219.920000
1770067984.755131,0,0.000000,43.900000,0.000000,-1.000000,0.000000,0.000000,0.050000,0.000000,8.000000,219.940000
1770067984.755131,0,0.000000,43.970000,0.000000,-0.930000,0.000000,0.000000,0.050000,0.000000,8.000000,219.960000
1770067984.755131,0,0.000000,43.910000,0.000000,-0.970000,0.000000,0.000000,0.050000,0.000000,8.000000,219.970000
1770067984.812004,0,0.000000,43.930000,0.000000,-0.870000,0.000000,0.000000,0.050000,0.000000,8.000000,219.990000
1770067984.812004,0,0.000000,43.930000,0.000000,-0.950000,0.000000,0.000000,0.050000,0.000000,8.000000,220.000000
1770067984.814009,0,0.000000,43.910000,0.000000,-0.930000,0.000000,0.000000,0.050000,0.000000,8.000000,220.020000
1770067984.839557,0,0.000000,43.950000,0.000000,-0.940000,0.000000,0.000000,0.050000,0.000000,8.000000,220.030000
1770067984.870419,0,0.000000,43.930000,0.000000,-1.000000,0.000000,0.000000,0.050000,0.000000,8.000000,220.050000
1770067984.896744,0,0.000000,43.910000,0.000000,-0.970000,0.000000,0.000000,0.050000,0.000000,8.000000,220.070000
1770067984.896744,0,0.000000,43.910000,0.000000,-0.940000,0.000000,0.000000,0.050000,0.000000,8.000000,220.080000
1770067984.896744,0,0.000000,43.950000,0.000000,-1.010000,0.000000,0.000000,0.050000,0.000000,8.000000,220.100000
1770067984.943970,0,0.000000,43.930000,0.000000,-1.010000,0.000000,0.000000,0.050000,0.000000,8.000000,220.110000
1770067984.943970,0,0.000000,43.950000,0.000000,-0.980000,0.000000,0.000000,0.050000,0.000000,8.000000,220.130000
1770067984.975343,0,0.000000,43.910000,0.000000,-1.010000,0.000000,0.000000,0.050000,0.000000,8.000000,220.130000
1770067984.975343,0,0.000000,43.910000,0.000000,-0.970000,0.000000,0.000000,0.050000,0.000000,8.000000,220.160000
1770067984.975343,0,0.000000,43.880000,0.000000,-0.940000,0.000000,0.000000,0.050000,0.000000,8.000000,220.160000
1770067985.006791,0,0.000000,43.950000,0.000000,-0.950000,0.000000,0.000000,0.050000,0.000000,8.000000,220.190000
1770067985.022473,0,0.000000,43.950000,0.000000,-1.000000,0.000000,0.000000,0.050000,0.000000,8.000000,220.190000
1770067985.022473,0,0.000000,43.910000,0.000000,-0.980000,0.000000,0.000000,0.050000,0.000000,8.000000,220.220000
1770067985.022473,0,0.000000,43.970000,0.000000,-0.930000,0.000000,0.000000,0.050000,0.000000,8.000000,220.220000
1770067985.054220,0,0.000000,43.910000,0.000000,-1.040000,0.000000,0.000000,0.050000,0.000000,8.000000,220.250000
1770067985.054220,0,0.000000,43.860000,0.000000,-0.980000,0.000000,0.000000,0.050000,0.000000,8.000000,220.250000
1770067985.086084,0,0.000000,43.930000,0.000000,-0.890000,0.000000,0.000000,0.050000,0.000000,8.000000,220.270000
1770067985.120515,0,0.000000,43.830000,0.000000,-0.930000,0.000000,0.000000,0.050000,0.000000,8.000000,220.300000
1770067985.120515,0,0.000000,43.830000,0.000000,-1.020000,0.000000,0.000000,0.050000,0.000000,8.000000,220.300000
1770067985.133978,0,0.000000,43.950000,0.000000,-1.000000,0.000000,0.000000,0.050000,0.000000,8.000000,220.330000
1770067985.133978,0,0.000000,43.930000,0.000000,-0.970000,0.000000,0.000000,0.050000,0.000000,8.000000,220.330000
1770067985.165543,0,0.000000,43.950000,0.000000,-0.990000,0.000000,0.000000,0.050000,0.000000,8.000000,220.360000
1770067985.165543,0,0.000000,43.910000,0.000000,-1.030000,0.000000,0.000000,0.050000,0.000000,8.000000,220.360000
1770067985.197092,0,0.000000,44.000000,0.000000,-0.890000,0.000000,0.000000,0.050000,0.000000,8.000000,220.380000
1770067985.197092,0,0.000000,43.930000,0.000000,-0.940000,0.000000,0.000000,0.070000,0.000000,8.000000,220.390000
1770067985.228706,0,0.000000,43.860000,0.000000,-0.980000,0.000000,0.000000,0.070000,0.000000,8.000000,220.410000
1770067985.228706,0,0.000000,43.930000,0.000000,-0.990000,0.000000,0.000000,0.070000,0.000000,8.000000,220.420000
1770067985.260367,0,0.000000,43.950000,0.000000,-0.930000,0.000000,0.000000,0.070000,0.000000,8.000000,220.440000
1770067985.276032,0,0.000000,43.930000,0.000000,-0.880000,0.000000,0.000000,0.070000,0.000000,8.000000,220.460000
1770067985.276032,0,0.000000,43.970000,0.000000,-0.930000,0.000000,0.000000,0.070000,0.000000,8.000000,220.470000
1770067985.311800,0,0.000000,43.930000,0.000000,-0.920000,0.000000,0.000000,0.070000,0.000000,8.000000,220.490000
1770067985.311800,0,0.000000,43.950000,0.000000,-1.000000,0.000000,0.000000,0.070000,0.000000,8.000000,220.500000
1770067985.339561,0,0.000000,43.900000,0.000000,-0.940000,0.000000,0.000000,0.070000,0.000000,8.000000,220.520000
1770067985.339561,0,0.000000,43.930000,0.000000,-0.990000,0.000000,0.000000,0.070000,0.000000,8.000000,220.530000
1770067985.371039,0,0.000000,43.930000,0.000000,-1.000000,0.000000,0.000000,0.070000,0.000000,8.000000,220.550000
1770067985.371039,0,0.000000,43.970000,0.000000,-0.940000,0.000000,0.000000,0.070000,0.000000,8.000000,220.570000
1770067985.386751,0,0.000000,43.950000,0.000000,-0.990000,0.000000,0.000000,0.070000,0.000000,8.000000,220.580000
1770067985.386751,0,0.000000,43.970000,0.000000,-0.930000,0.000000,0.000000,0.070000,0.000000,8.000000,220.600000
1770067985.418596,0,0.000000,43.930000,0.000000,-0.990000,0.000000,0.000000,0.070000,0.000000,8.000000,220.610000
1770067985.450716,0,0.000000,43.930000,0.000000,-1.010000,0.000000,0.000000,0.070000,0.000000,8.000000,220.630000
1770067985.450716,0,0.000000,43.910000,0.000000,-1.080000,0.000000,0.000000,0.070000,0.000000,8.000000,220.630000
